,Unique_ID,C1,C2,C3,C4,C5,C6,C7,C8,N1,N8,N9,N24,N33,N34
28421,Candidate_9658,1,2,5,19,2,1,2,1,15.5,9,195,5000.0,100.0,174.55
28422,Candidate_38732,1,1,1,10,2,0,4,0,35.0,6,93,2083.333333,22.0,47.66
28423,Candidate_598,1,0,19,53,0,0,0,1,29.0,4,476,2359.0,60.0,125.72
28424,Candidate_49303,1,2,14,28,4,1,4,0,25.61,5,138,2666.666667,140.0,280.58
28425,Candidate_17312,1,1,3,1,4,0,4,0,31.77,5,182,2916.666667,80.0,173.71
28426,Candidate_43208,1,13,12,29,1,1,1,1,31.77,9,1642,9450.833333,80.0,173.71
28427,Candidate_41361,1,1,31,0,2,1,2,1,10.2,16,926,5833.333333,180.0,291.25
28428,Candidate_3530,2,7,34,1,1,0,7,0,26.84,3,59,37.5,80.0,121.76
28429,Candidate_54943,1,0,0,31,0,0,0,1,15.0,0,0,5500.0,160.0,277.32
28430,Candidate_4145,1,2,3,12,1,1,4,1,31.99,2,52,2916.666667,80.0,174.2
28431,Candidate_2568,1,1,15,28,2,0,4,1,27.25,5,227,2500.0,100.0,204.8
28432,Candidate_7337,1,7,2,29,1,1,4,1,31.99,17,942,3750.0,80.0,174.2
28433,Candidate_7254,1,0,5,1,2,1,2,1,14.12,10,482,4583.333333,300.0,513.54
28434,Candidate_10271,1,0,2,12,0,0,0,1,19.2,5,97,3500.0,52.0,95.57
28435,Candidate_13638,1,0,1,0,6,0,1,1,12.0,6,966,8333.333333,200.0,332.14
28436,Candidate_19056,1,4,30,10,2,0,6,1,11.5,8,414,6666.666667,130.0,85.44
28437,Candidate_12134,1,0,3,41,2,0,2,1,12.99,4,65,4416.666667,400.0,673.78
28438,Candidate_36606,1,7,19,0,2,0,1,1,33.75,2,55,8958.333333,30.0,66.8
28439,Candidate_47108,1,6,2,28,2,1,2,1,27.4,4,267,5000.0,150.0,307.8
28440,Candidate_5011,1,1,5,1,5,0,7,1,24.52,3,130,1000.0,100.0,197.53
28441,Candidate_31364,1,0,17,11,2,1,4,1,8.25,3,8,3250.0,98.0,152.33
28442,Candidate_12433,1,7,1,1,1,0,4,1,35.0,8,315,2916.666667,40.0,90.47
28443,Candidate_23818,1,2,8,0,2,1,2,1,26.72,12,482,5333.333333,120.0,196.31
28444,Candidate_38246,1,7,2,15,1,1,1,1,31.77,6,162,16666.66667,80.0,173.71
28445,Candidate_43321,1,5,2,17,2,0,4,1,19.0,3,71,2946.666667,30.0,54.98
28446,Candidate_45313,1,0,11,28,2,1,2,1,20.0,6,208,5000.0,130.0,241.56
28447,Candidate_54333,1,0,9,0,0,0,0,1,17.0,3,96,4166.666667,30.0,53.48
28448,Candidate_9724,1,2,9,6,2,0,4,1,7.21,9,161,3500.0,50.0,77.43
28449,Candidate_15273,1,7,19,4,1,0,2,1,9.74,4,80,5416.666667,40.0,64.29
28450,Candidate_16298,1,0,0,31,0,0,0,1,25.4,5,133,7666.666667,60.0,119.92
28451,Candidate_38072,2,3,26,1,1,1,2,1,23.19,2,15,5000.0,200.0,283.0
28452,Candidate_28057,1,6,6,47,2,0,7,1,24.0,0,0,1541.666667,40.0,78.47
28453,Candidate_49813,1,0,0,11,0,0,0,1,14.45,6,904,2916.666667,100.0,171.98
28454,Candidate_20197,1,4,1,4,2,1,2,1,8.1,5,452,4250.0,130.0,203.99
28455,Candidate_53972,1,0,2,3,0,0,0,1,29.0,0,0,3000.0,60.0,125.72
28456,Candidate_10500,1,5,23,18,2,1,2,1,10.45,7,525,5000.0,149.98,243.56
28457,Candidate_52519,1,0,5,31,0,0,0,1,26.0,1,0,2383.333333,140.0,282.03
28458,Candidate_40945,1,0,31,30,0,1,0,1,9.5,4,52,4436.5,190.0,304.31
28459,Candidate_10055,1,1,10,1,2,1,2,1,27.25,6,169,5666.666667,100.0,204.8
28460,Candidate_34851,1,3,29,2,2,1,3,0,31.77,4,257,0.0,80.0,173.71
28461,Candidate_53611,1,1,12,1,4,1,4,1,16.75,2,202,2333.333333,124.0,220.28
28462,Candidate_35669,1,4,41,16,2,1,4,1,8.1,9,111,2608.333333,70.0,109.84
28463,Candidate_1908,1,0,3,2,2,1,1,1,13.0,1,20,10187.16667,500.0,842.35
28464,Candidate_12673,1,1,21,4,2,1,4,1,14.86,8,489,3783.666667,30.0,51.9
28465,Candidate_53600,1,2,20,0,2,1,2,1,9.0,10,1479,4666.666667,60.5,0.0
28466,Candidate_357,1,7,19,17,1,1,4,1,20.99,12,619,2958.333333,260.0,489.71
28467,Candidate_12005,3,1,2,0,1,0,2,1,26.69,14,359,4777.0,60.0,287.6
28468,Candidate_12183,1,7,14,15,1,1,6,1,29.5,0,0,7916.666667,70.0,147.62
28469,Candidate_8761,1,1,3,15,1,1,1,1,23.46,5,216,14583.33333,270.0,525.82
28470,Candidate_32277,1,0,9,30,0,1,0,1,8.0,10,382,4625.0,92.0,144.15
28471,Candidate_26259,1,0,1,0,2,0,2,1,13.0,7,71,4921.833333,240.0,404.33
28472,Candidate_10532,1,0,19,38,0,1,0,1,18.0,2,13,4292.666667,300.0,542.29
28473,Candidate_43537,2,1,19,0,1,0,6,1,22.84,13,916,7581.0,200.0,280.99
28474,Candidate_18904,1,1,6,4,2,0,2,1,23.65,4,88,4662.166667,56.0,109.34
28475,Candidate_22281,1,2,1,0,2,1,1,1,31.0,18,1862,15833.33333,40.0,86.0
28476,Candidate_35578,1,7,10,33,2,0,1,1,8.65,13,1153,16666.66667,100.0,158.19
28477,Candidate_13436,1,1,14,12,2,1,4,1,31.5,6,1818,3666.666667,60.0,129.83
28478,Candidate_11502,1,3,7,30,2,1,6,1,13.95,4,753,6366.666667,300.0,512.3
28479,Candidate_52901,1,1,34,41,2,1,2,1,29.0,11,536,4725.0,149.98,314.25
28480,Candidate_17496,1,1,20,1,1,0,4,1,20.49,13,403,3333.333333,40.0,74.83
28481,Candidate_54430,1,0,19,1,4,0,4,1,11.1,6,494,3000.0,320.0,524.58
28482,Candidate_35845,1,1,10,1,1,0,2,1,23.79,7,413,5166.666667,300.0,586.84
28483,Candidate_33499,1,3,8,1,2,0,6,0,17.08,4,300,8250.0,200.0,352.22
28484,Candidate_34219,1,4,5,15,2,1,1,1,9.0,7,629,15833.33333,260.0,413.4
28485,Candidate_3606,1,0,36,1,7,0,7,1,19.26,10,334,1029.0,200.0,367.88
28486,Candidate_4950,1,0,2,1,0,0,0,1,25.0,1,0,1916.416667,120.0,238.56
28487,Candidate_9077,1,3,6,4,1,1,4,1,30.99,12,462,3808.333333,150.0,322.47
28488,Candidate_15483,1,7,7,0,1,0,1,1,25.99,7,142,10000.0,200.0,402.85
28489,Candidate_23809,1,3,14,40,1,1,6,1,26.99,4,373,7083.333333,300.0,612.3
28490,Candidate_22587,1,1,1,14,2,0,4,1,31.39,5,60,2500.0,20.0,43.22
28491,Candidate_52465,1,1,2,12,1,0,4,1,31.25,7,255,2800.0,80.0,172.56
28492,Candidate_26278,1,4,1,40,2,0,6,1,26.01,7,373,7500.0,26.0,52.38
28493,Candidate_5746,1,0,5,41,0,1,0,1,17.25,7,155,5833.333333,154.0,275.48
28494,Candidate_15772,1,0,1,41,2,1,2,1,12.0,26,1071,5041.666667,240.0,398.57
28495,Candidate_22245,1,0,8,0,2,1,1,1,18.5,2,57,8333.333333,100.0,182.02
28496,Candidate_54583,1,0,19,31,0,0,0,1,29.0,0,0,1886.0,20.0,41.91
28497,Candidate_38703,1,4,10,32,2,1,1,1,8.1,11,1021,9333.333333,120.0,187.05
28498,Candidate_23245,1,1,2,15,2,0,2,1,16.65,9,387,5416.666667,100.0,177.39
28499,Candidate_22719,1,1,14,1,2,0,6,1,14.58,2,74,8166.666667,36.0,62.03
28500,Candidate_40985,1,1,1,1,1,1,2,1,14.14,5,285,5000.0,340.0,582.18
28501,Candidate_41778,1,1,20,40,2,1,6,1,14.05,9,841,7083.333333,280.0,478.83
28502,Candidate_50022,1,0,0,41,0,0,0,1,29.0,2,35,8833.333333,51.0,106.86
28503,Candidate_32864,1,2,7,19,6,1,3,0,9.2,12,1392,0.0,100.0,159.46
28504,Candidate_25660,1,0,0,19,2,0,4,1,26.0,0,0,2666.666667,20.0,40.29
28505,Candidate_33063,1,1,1,10,2,0,1,1,18.0,4,324,14583.33333,300.0,277.22
28506,Candidate_6264,1,0,15,0,2,1,4,1,19.0,10,317,3583.333333,50.0,91.64
28507,Candidate_49967,1,6,4,38,1,1,2,1,9.49,3,60,4166.666667,100.0,160.14
28508,Candidate_47912,1,0,11,38,2,1,4,1,23.0,18,821,3000.0,86.0,166.45
28509,Candidate_42831,1,1,1,0,1,0,2,0,7.99,5,602,5000.0,206.2,323.03
28510,Candidate_12155,1,3,19,6,6,0,7,1,11.95,3,381,792.666667,100.0,165.95
28511,Candidate_30834,1,0,7,1,3,0,3,0,23.49,2,0,0.0,44.0,85.72
28512,Candidate_8124,1,1,25,29,1,0,4,1,31.99,7,266,3264.833333,50.0,108.87
28513,Candidate_50107,1,0,11,31,0,0,0,1,23.75,0,0,1871.666667,34.0,66.47
28514,Candidate_47651,1,4,16,14,6,0,7,1,18.99,4,27,1000.0,40.0,73.3
28515,Candidate_46371,1,1,42,16,2,0,4,1,35.0,4,360,2166.666667,20.0,45.24
28516,Candidate_1664,1,3,19,1,4,1,2,0,15.0,31,1669,5416.666667,62.0,107.46
28517,Candidate_42436,1,0,2,31,0,0,0,1,17.0,0,0,2960.5,60.0,106.96
28518,Candidate_45900,1,0,0,13,2,0,1,1,8.26,9,44,12750.0,90.0,141.55
28519,Candidate_4771,1,1,17,0,2,1,1,1,30.85,5,347,9583.333333,100.0,214.59
28520,Candidate_16491,1,1,7,16,1,0,4,1,14.9,10,388,2333.333333,160.0,276.93
28521,Candidate_9034,1,7,2,35,2,1,2,1,34.11,4,489,4416.666667,20.0,44.73
28522,Candidate_38517,1,0,0,54,3,0,5,1,16.5,0,0,738.166667,22.0,38.94
28523,Candidate_48810,3,1,2,1,5,1,7,1,23.1,0,0,1775.0,40.0,0.0
28524,Candidate_40036,1,1,12,0,1,0,2,1,31.77,5,163,5416.666667,80.0,173.71
28525,Candidate_8837,1,1,12,30,1,1,2,1,24.99,5,439,5000.0,160.0,318.04
28526,Candidate_38644,1,1,19,1,2,0,6,1,19.0,11,430,6916.666667,50.0,91.64
28527,Candidate_25922,3,1,22,1,1,1,4,1,21.99,0,0,2607.916667,40.0,187.18
28528,Candidate_1897,1,4,26,14,2,0,7,1,35.0,1,18,1500.0,30.0,67.85
28529,Candidate_25808,1,1,30,0,1,1,1,1,8.99,11,668,9166.666667,40.0,63.59
28530,Candidate_15001,1,7,22,15,2,1,2,1,27.25,6,169,5666.666667,134.0,274.43
28531,Candidate_22767,1,4,15,0,2,1,2,1,29.15,11,1326,4166.666667,30.0,62.98
28532,Candidate_34072,1,0,2,38,2,1,6,1,9.9,8,282,6951.0,240.0,386.64
28533,Candidate_42005,1,1,2,1,5,1,1,1,25.11,6,129,10833.33333,40.0,79.64
28534,Candidate_30002,1,6,19,1,5,0,2,1,27.86,9,510,4368.0,40.0,82.58
28535,Candidate_32254,1,0,11,19,0,0,0,1,20.0,8,141,2583.333333,24.0,44.6
28536,Candidate_36069,1,6,19,1,2,0,6,1,31.25,5,112,6500.0,70.0,150.99
28537,Candidate_27478,1,13,34,57,4,1,1,0,31.77,6,1180,8483.333333,80.0,173.71
28538,Candidate_51587,1,4,20,40,2,1,2,1,15.5,11,199,4166.666667,199.98,349.07
28539,Candidate_48750,1,0,48,1,2,1,4,1,8.49,7,37,2305.833333,160.0,249.95
28540,Candidate_14948,1,3,29,19,2,0,7,1,26.45,4,65,1500.0,70.0,141.86
28541,Candidate_33788,2,1,19,1,1,0,4,1,15.19,8,430,3166.666667,300.0,358.35
28542,Candidate_24153,1,3,5,1,4,0,4,1,16.25,3,36,2500.0,80.0,141.12
28543,Candidate_47818,3,1,2,41,1,0,6,1,4.99,10,328,7250.0,70.0,299.61
28544,Candidate_38000,1,3,20,5,4,1,6,0,31.77,7,228,7083.333333,57.4,124.61
28545,Candidate_14174,1,3,2,1,1,1,2,1,15.15,11,476,5604.416667,210.0,364.76
28546,Candidate_27838,1,4,3,19,2,0,4,1,10.45,7,87,2250.0,140.0,227.35
28547,Candidate_39952,1,0,31,10,2,1,1,1,20.0,4,85,16583.33333,40.0,74.33
28548,Candidate_37012,1,4,15,0,2,1,1,1,17.5,8,514,9166.666667,300.0,538.53
28549,Candidate_46290,1,0,0,10,2,1,4,1,15.0,2,26,3000.0,204.0,353.59
28550,Candidate_8133,2,2,4,1,2,1,4,1,18.3,1,46,3087.0,300.0,383.35
28551,Candidate_49415,1,0,2,19,0,1,0,1,25.0,1,60,2966.666667,100.0,195.59
28552,Candidate_31483,1,3,2,16,2,0,2,1,21.23,3,221,4977.083333,100.0,188.97
28553,Candidate_9792,2,1,16,41,1,0,4,1,26.84,13,489,3813.333333,300.0,456.6
28554,Candidate_21145,1,5,3,19,2,1,4,1,9.95,11,524,2833.333333,52.6,84.8
28555,Candidate_39181,2,9,3,64,1,1,6,1,12.19,5,40,6666.666667,500.0,558.51
28556,Candidate_9922,1,1,3,1,5,0,6,1,21.59,8,202,6500.0,300.0,569.68
28557,Candidate_54675,1,3,27,1,2,0,4,1,18.41,9,115,3750.0,200.0,363.58
28558,Candidate_21198,1,0,0,19,6,1,4,1,14.0,5,705,3500.0,240.0,398.49
28559,Candidate_10164,1,18,13,9,4,1,2,0,31.77,10,1112,4583.333333,80.0,173.71
28560,Candidate_27195,1,1,3,1,5,1,2,1,9.99,23,415,5500.0,120.0,193.57
28561,Candidate_49326,1,1,2,1,1,0,6,1,16.21,15,822,6250.0,260.0,458.39
28562,Candidate_24862,2,7,3,35,1,0,4,1,21.51,6,194,3194.916667,100.0,136.71
28563,Candidate_30360,1,3,2,41,2,1,1,1,9.3,8,220,13750.0,180.0,287.46
28564,Candidate_5273,1,0,29,41,2,0,4,1,18.52,1,16,2210.833333,50.0,91.03
28565,Candidate_16348,1,1,28,1,4,0,3,0,12.0,8,300,0.0,100.0,85.17
28566,Candidate_1008,1,0,2,21,0,0,0,1,29.0,0,0,2416.666667,100.0,209.53
28567,Candidate_42981,1,4,8,1,2,0,2,1,12.18,13,599,4166.666667,70.0,116.55
28568,Candidate_36557,1,3,19,1,5,0,2,0,28.99,9,285,5500.0,150.0,314.25
28569,Candidate_8139,1,0,14,35,2,0,7,1,22.5,0,0,1500.0,90.0,173.02
28570,Candidate_13484,1,7,28,7,2,0,2,1,13.85,4,55,4250.0,120.0,204.63
28571,Candidate_11013,1,7,1,29,2,1,4,1,27.75,15,263,3750.0,80.0,164.91
28572,Candidate_14244,1,7,13,1,1,1,4,1,13.9,5,305,4116.666667,80.0,136.52
28573,Candidate_725,1,4,2,29,2,0,2,1,9.08,3,162,4333.333333,30.0,47.76
28574,Candidate_34174,3,1,2,19,4,0,4,0,18.63,4,108,4000.0,300.0,1379.7
28575,Candidate_27258,1,1,28,1,2,0,2,1,8.1,3,80,5166.666667,80.0,125.53
28576,Candidate_39949,1,1,16,1,2,1,4,1,9.3,5,150,3333.333333,150.0,239.55
28577,Candidate_30270,1,1,21,1,3,1,5,0,31.49,10,269,0.0,150.0,324.54
28578,Candidate_28418,1,1,14,10,1,1,6,1,25.99,6,330,6250.0,60.0,120.86
28579,Candidate_11633,1,16,26,4,4,0,2,0,18.74,6,234,4166.666667,40.0,73.05
28580,Candidate_43869,1,4,5,35,2,1,4,1,10.45,5,106,3750.0,52.0,84.45
28581,Candidate_11382,1,3,2,20,2,0,2,1,19.46,3,303,4233.333333,300.0,553.34
28582,Candidate_37355,1,0,0,0,0,1,0,1,20.0,6,374,9583.333333,474.0,880.78
28583,Candidate_9142,1,0,10,0,0,0,0,1,29.0,4,86,3250.0,60.0,125.72
28584,Candidate_32359,1,0,26,45,0,0,0,1,15.45,4,82,1208.333333,28.0,48.84
28585,Candidate_14590,1,14,23,62,1,1,2,1,15.5,14,654,5833.333333,60.0,104.73
28586,Candidate_11361,1,0,0,17,2,0,4,1,17.0,6,80,2426.666667,91.84,163.72
28587,Candidate_37482,1,0,13,31,0,1,0,1,8.0,0,0,10833.33333,50.0,78.34
28588,Candidate_20945,1,0,28,16,2,0,2,1,14.1,3,160,6166.666667,40.0,51.39
28589,Candidate_29691,1,1,19,6,1,1,6,1,10.95,10,410,7500.0,220.0,359.87
28590,Candidate_3855,1,3,5,15,2,0,2,1,35.0,3,20,6166.666667,60.0,135.71
28591,Candidate_54499,1,1,5,1,2,0,4,1,24.0,5,202,3000.0,60.02,117.74
28592,Candidate_33840,1,2,17,1,1,1,4,1,17.74,7,354,3970.5,120.0,216.13
28593,Candidate_30636,2,7,30,10,1,0,4,1,24.89,6,329,4133.333333,200.0,292.87
28594,Candidate_36066,1,2,15,30,2,1,6,1,7.1,5,122,7916.666667,80.0,123.69
28595,Candidate_43408,1,1,5,41,1,1,6,1,25.0,2,50,6916.666667,60.0,119.28
28596,Candidate_38449,2,1,2,0,2,1,1,1,22.2,11,1335,13333.33333,270.0,374.39
28597,Candidate_34710,1,4,29,50,2,1,2,1,6.75,5,168,5416.666667,40.0,61.53
28598,Candidate_43282,1,7,14,40,2,0,4,1,21.71,2,30,3833.333333,20.0,38.04
28599,Candidate_36468,1,1,19,6,1,1,2,1,26.99,7,272,6000.0,100.0,204.1
28600,Candidate_31863,1,1,5,0,2,1,1,1,29.0,12,3068,8750.0,100.0,209.53
28601,Candidate_5626,1,1,7,1,2,0,4,1,19.8,12,282,2583.333333,160.0,296.49
28602,Candidate_42819,1,0,2,31,0,1,0,1,20.8,8,148,6666.666667,60.0,112.72
28603,Candidate_12989,1,0,2,12,6,0,7,1,15.0,7,377,875.0,60.0,104.0
28604,Candidate_15480,1,6,14,27,2,0,7,1,9.09,2,30,1666.666667,70.0,111.45
28605,Candidate_20804,1,7,34,1,5,1,4,0,20.99,1,20,2500.0,300.0,565.05
28606,Candidate_41837,1,0,43,1,0,1,0,1,9.0,6,46,4166.666667,200.0,318.0
28607,Candidate_33077,3,1,10,41,1,1,6,1,8.2,6,115,7250.0,68.0,296.08
28608,Candidate_30943,1,1,7,41,2,0,2,1,17.95,8,214,4166.666667,40.0,72.25
28609,Candidate_9516,1,0,0,1,0,0,0,1,16.45,4,101,850.0,22.5,39.8
28610,Candidate_15754,2,20,20,1,1,0,4,1,20.85,4,336,2916.666667,60.0,80.91
28611,Candidate_8077,1,1,16,61,1,1,1,1,31.77,15,750,11166.66667,80.0,173.71
28612,Candidate_6263,1,1,2,32,1,1,1,1,30.58,10,520,9166.666667,40.0,85.54
28613,Candidate_1471,1,19,7,7,1,0,7,1,20.49,2,25,1833.333333,140.0,261.9
28614,Candidate_11332,1,0,0,10,2,1,1,1,20.0,4,0,22083.33333,400.0,743.27
28615,Candidate_9143,1,13,9,1,7,1,4,1,30.99,7,263,2185.0,40.0,85.99
28616,Candidate_20154,1,4,3,1,2,1,2,1,13.95,0,0,4550.0,160.0,273.23
28617,Candidate_39533,1,0,2,18,2,1,6,1,20.5,10,2098,6627.0,270.0,505.15
28618,Candidate_48830,1,3,8,1,4,0,4,1,16.5,8,278,2666.666667,140.0,247.83
28619,Candidate_31176,1,1,5,11,1,1,4,1,10.29,6,99,3333.333333,120.0,194.42
28620,Candidate_41605,1,0,3,1,6,0,7,1,15.18,2,30,1500.0,20.0,4.35
28621,Candidate_28875,1,1,9,9,2,0,7,0,15.0,1,3,1833.333333,24.0,41.6
28622,Candidate_51990,1,0,3,1,0,1,0,1,16.4,12,319,8000.0,400.0,707.1
28623,Candidate_24523,1,1,19,40,2,1,2,1,9.2,8,307,5833.333333,140.0,223.25
28624,Candidate_34575,1,3,24,1,4,0,2,0,25.99,6,168,5000.0,200.0,402.85
28625,Candidate_4577,1,0,0,0,0,1,0,1,14.5,10,1061,8583.333333,300.0,516.31
28626,Candidate_12386,1,1,2,1,1,1,6,1,20.85,5,249,7500.0,300.0,563.97
28627,Candidate_35420,3,13,8,8,1,0,4,1,15.76,1,87,3774.583333,60.0,271.85
28628,Candidate_18583,1,11,7,18,1,0,1,1,17.68,11,530,11666.66667,200.0,359.92
28629,Candidate_18003,1,0,29,1,2,1,4,1,16.08,6,460,3000.0,78.0,137.27
28630,Candidate_53715,1,0,19,1,2,0,4,1,17.0,3,29,3500.0,40.0,71.31
28631,Candidate_14128,1,1,7,1,2,1,2,1,10.35,11,1168,5583.333333,300.0,486.48
28632,Candidate_36597,1,1,22,0,1,0,4,1,26.99,15,443,3250.0,120.0,244.92
28633,Candidate_34357,1,0,0,31,0,0,0,1,23.75,0,0,2941.666667,130.0,254.16
28634,Candidate_16453,1,2,2,10,1,1,1,1,6.55,2,114,20416.66667,240.0,368.06
28635,Candidate_54813,1,6,7,10,2,1,2,1,13.94,1,0,5416.666667,20.0,34.15
28636,Candidate_19362,1,1,2,1,1,0,2,1,25.0,1,84,4797.833333,30.0,0.0
28637,Candidate_51679,1,4,7,52,2,0,4,1,29.9,2,65,2083.333333,28.0,59.36
28638,Candidate_16510,1,5,6,45,6,0,7,1,19.35,1,21,416.666667,51.02,93.96
28639,Candidate_41343,1,7,23,1,2,1,2,1,34.0,6,202,4847.416667,40.0,55.56
28640,Candidate_25826,3,7,7,15,1,1,1,1,5.65,4,155,10416.66667,220.0,944.96
28641,Candidate_5879,1,1,34,14,2,0,7,1,35.0,8,332,1750.0,30.0,67.85
28642,Candidate_41447,1,0,20,41,2,1,6,1,13.0,13,1030,7083.333333,200.0,336.94
28643,Candidate_4624,2,1,28,64,1,0,4,1,22.62,4,226,2916.666667,160.0,223.78
28644,Candidate_35433,3,7,2,30,1,0,6,1,15.28,9,81,6416.666667,300.0,0.0
28645,Candidate_45861,2,7,12,0,1,1,1,1,15.51,6,106,15750.0,310.0,372.91
28646,Candidate_39359,1,3,2,1,4,1,3,0,35.0,0,0,0.0,500.0,1130.9
28647,Candidate_38012,1,2,20,0,6,0,7,1,6.15,3,30,1100.0,26.0,39.64
28648,Candidate_12296,1,3,15,61,2,0,3,0,27.0,12,619,0.0,150.0,306.19
28649,Candidate_15517,1,1,2,1,2,0,7,1,29.0,6,353,1441.916667,90.0,188.58
28650,Candidate_10747,1,3,7,2,2,1,3,0,17.57,13,665,0.0,340.0,610.93
28651,Candidate_38953,1,0,2,48,6,0,4,1,29.0,13,605,3041.666667,51.0,0.0
28652,Candidate_8064,1,3,1,1,3,0,5,0,29.58,3,119,0.0,80.0,168.89
28653,Candidate_13630,1,0,2,16,2,0,4,1,13.95,1,16,3416.666667,84.0,143.44
28654,Candidate_518,1,3,1,2,2,0,4,1,10.45,1,15,2083.333333,100.0,162.39
28655,Candidate_24532,1,0,0,0,2,0,1,1,8.0,5,44,10000.0,51.0,79.91
28656,Candidate_22511,1,1,43,1,1,1,6,1,20.99,16,1766,8166.666667,220.0,414.37
28657,Candidate_31332,1,7,2,1,4,0,4,0,26.25,5,144,3750.0,50.0,101.06
28658,Candidate_28581,1,1,22,17,1,1,2,1,31.99,5,169,4416.666667,100.0,217.74
28659,Candidate_25587,1,0,0,31,0,0,0,1,13.0,0,0,7583.333333,110.0,185.32
28660,Candidate_34110,1,1,4,1,2,1,4,1,15.0,11,427,2128.416667,160.0,277.32
28661,Candidate_25377,1,0,0,31,0,0,0,1,12.0,0,0,3333.333333,300.0,498.21
28662,Candidate_31692,1,0,14,1,2,1,4,1,13.5,1,29,2416.666667,60.0,101.81
28663,Candidate_39936,1,0,14,32,2,1,6,1,7.6,9,87,8000.0,70.0,109.03
28664,Candidate_50147,1,0,5,31,0,0,0,1,28.75,5,74,2083.333333,60.02,125.35
28665,Candidate_53107,1,1,8,19,1,0,7,1,19.49,11,171,1791.666667,100.0,184.52
28666,Candidate_16797,1,7,12,1,2,0,2,1,29.88,2,5,4333.333333,50.0,105.96
28667,Candidate_28943,1,2,8,43,1,1,4,1,31.27,11,460,3916.666667,80.0,172.6
28668,Candidate_53414,1,0,20,4,0,1,0,1,5.0,1,15,46.916667,20.0,0.0
28669,Candidate_11634,1,0,2,13,2,0,2,1,23.0,6,77,5166.666667,100.0,193.55
28670,Candidate_47838,1,7,1,23,2,0,2,1,14.85,6,405,4750.0,60.0,87.37
28671,Candidate_31726,1,0,0,7,0,0,0,1,22.0,0,0,1000.0,40.0,20.77
28672,Candidate_18136,1,0,43,1,2,0,7,1,20.0,2,112,1166.666667,200.0,371.64
28673,Candidate_22474,1,1,39,32,1,1,2,1,13.99,12,231,4844.75,300.0,512.59
28674,Candidate_34518,1,0,2,1,0,0,0,1,24.0,3,78,5416.666667,70.0,137.31
28675,Candidate_29374,1,0,0,1,0,0,0,1,9.64,10,193,10416.66667,500.0,802.46
28676,Candidate_42530,2,1,35,16,1,1,2,1,18.45,34,1077,4666.666667,260.0,333.31
28677,Candidate_40480,3,15,18,1,4,0,4,0,15.76,2,40,3333.333333,40.0,0.0
28678,Candidate_28650,1,7,46,0,1,1,6,1,9.64,3,114,6583.333333,140.0,224.69
28679,Candidate_10283,1,18,1,12,1,1,2,1,31.77,6,172,5133.333333,80.0,173.71
28680,Candidate_5938,1,1,1,10,1,0,1,1,16.79,17,1786,30000.0,500.0,888.71
28681,Candidate_8881,1,1,26,0,2,0,2,1,35.0,8,165,4250.0,25.0,56.55
28682,Candidate_49836,1,0,0,19,2,0,7,1,23.0,5,122,1463.416667,160.0,309.68
28683,Candidate_341,1,1,17,4,1,0,4,1,31.99,1,0,2083.333333,40.0,87.1
28684,Candidate_27536,1,6,10,19,6,0,7,1,35.0,0,0,433.333333,60.0,135.71
28685,Candidate_8088,1,0,1,1,2,1,6,1,15.0,0,0,6516.666667,57.8,100.18
28686,Candidate_38475,1,7,15,16,2,1,4,1,9.2,6,114,2918.333333,120.0,188.79
28687,Candidate_43913,1,0,19,0,2,1,1,1,15.35,10,547,14991.66667,140.0,166.13
28688,Candidate_37661,1,0,0,27,2,0,7,1,8.5,5,30,1912.5,80.0,126.27
28689,Candidate_44121,1,7,16,0,2,1,6,1,14.14,6,937,6583.333333,132.0,226.02
28690,Candidate_14419,1,1,25,1,5,0,7,0,29.5,3,73,1000.0,40.0,84.36
28691,Candidate_11778,1,0,2,34,0,0,0,1,24.0,7,274,2666.666667,100.0,196.16
28692,Candidate_26938,1,7,3,4,1,0,2,1,18.99,13,437,5416.666667,140.0,256.56
28693,Candidate_3899,1,1,7,0,2,1,1,1,18.0,16,3384,12083.33333,150.0,271.14
28694,Candidate_27382,1,0,7,17,2,1,4,1,29.0,8,896,2739.916667,40.0,10.6
28695,Candidate_49657,1,2,13,46,2,1,6,1,6.6,17,494,7833.333333,40.0,61.39
28696,Candidate_16028,1,1,19,41,1,0,1,1,19.05,15,948,8333.333333,300.0,550.22
28697,Candidate_54140,1,7,16,10,2,0,4,1,22.1,2,45,3333.333333,100.0,191.21
28698,Candidate_16121,1,7,23,4,1,1,1,1,31.77,2,53,8333.333333,60.0,130.28
28699,Candidate_3297,1,3,12,19,4,1,4,0,31.77,5,200,2916.666667,80.0,173.71
28700,Candidate_40448,2,1,2,0,4,0,2,0,15.79,27,679,5708.333333,190.0,229.96
28701,Candidate_46185,1,0,0,31,0,1,0,1,11.5,0,0,4052.0,20.0,32.98
28702,Candidate_52493,1,0,7,31,0,0,0,1,26.75,6,187,3333.333333,50.0,101.73
28703,Candidate_17808,1,1,39,19,1,1,4,1,31.77,3,196,4000.0,80.0,173.71
28704,Candidate_16262,1,0,14,24,0,1,0,1,15.4,4,202,4916.666667,100.0,174.31
28705,Candidate_30103,1,0,14,5,2,0,2,1,15.4,5,203,5000.0,235.0,406.68
28706,Candidate_32321,1,1,17,17,2,0,4,1,10.55,7,214,2166.666667,120.0,195.16
