,Unique_ID,Dependent_Variable
30329,Candidate_5647,1
30330,Candidate_48234,0
30331,Candidate_43977,0
30332,Candidate_30794,0
30333,Candidate_12446,0
30334,Candidate_33506,0
30335,Candidate_22475,0
30336,Candidate_26882,0
30337,Candidate_32956,0
30338,Candidate_8911,1
30339,Candidate_3335,1
30340,Candidate_14667,0
30341,Candidate_48534,0
30342,Candidate_36294,0
30343,Candidate_47313,0
30344,Candidate_23105,0
30345,Candidate_14991,0
30346,Candidate_21218,0
30347,Candidate_39405,0
30348,Candidate_18952,0
30349,Candidate_47494,0
30350,Candidate_54903,1
30351,Candidate_30353,0
30352,Candidate_4668,1
30353,Candidate_31970,0
30354,Candidate_50015,0
30355,Candidate_2686,1
30356,Candidate_17018,0
30357,Candidate_11126,1
30358,Candidate_9063,1
30359,Candidate_45797,0
30360,Candidate_6172,1
30361,Candidate_6993,1
30362,Candidate_3402,1
30363,Candidate_44286,0
30364,Candidate_25965,0
30365,Candidate_22028,0
30366,Candidate_54343,1
30367,Candidate_11146,1
30368,Candidate_7579,1
30369,Candidate_39135,0
30370,Candidate_48796,0
30371,Candidate_33547,0
30372,Candidate_22073,0
30373,Candidate_6262,1
30374,Candidate_53664,1
30375,Candidate_46231,0
30376,Candidate_20427,0
30377,Candidate_14587,0
30378,Candidate_31109,0
30379,Candidate_33407,0
30380,Candidate_36650,0
30381,Candidate_40186,0
30382,Candidate_35912,0
30383,Candidate_25214,0
30384,Candidate_14249,0
30385,Candidate_15782,0
30386,Candidate_42454,0
30387,Candidate_15195,0
30388,Candidate_2931,1
30389,Candidate_37235,0
30390,Candidate_35585,0
30391,Candidate_36173,0
30392,Candidate_21857,0
30393,Candidate_25879,0
30394,Candidate_27684,0
30395,Candidate_38402,0
30396,Candidate_40490,0
30397,Candidate_9368,1
30398,Candidate_36704,0
30399,Candidate_32257,0
30400,Candidate_46590,0
30401,Candidate_40780,0
30402,Candidate_32481,0
30403,Candidate_29303,0
30404,Candidate_37814,0
30405,Candidate_52427,1
30406,Candidate_39137,0
30407,Candidate_25494,0
30408,Candidate_1307,1
30409,Candidate_34065,0
30410,Candidate_13212,0
30411,Candidate_11861,1
30412,Candidate_1242,1
30413,Candidate_42879,0
30414,Candidate_16228,0
30415,Candidate_44064,0
30416,Candidate_42282,0
30417,Candidate_37715,0
30418,Candidate_15865,0
30419,Candidate_50526,1
30420,Candidate_53177,1
30421,Candidate_32812,0
30422,Candidate_13872,0
30423,Candidate_51677,1
30424,Candidate_45000,0
30425,Candidate_24274,0
30426,Candidate_8097,1
30427,Candidate_28932,0
30428,Candidate_42650,0
30429,Candidate_3439,1
30430,Candidate_45026,0
30431,Candidate_44957,0
30432,Candidate_5767,1
30433,Candidate_40650,0
30434,Candidate_13845,0
30435,Candidate_15910,0
30436,Candidate_54646,1
30437,Candidate_12998,0
30438,Candidate_50997,1
30439,Candidate_8482,1
30440,Candidate_34333,0
30441,Candidate_18232,0
30442,Candidate_11201,1
30443,Candidate_50043,0
30444,Candidate_42801,0
30445,Candidate_52180,1
30446,Candidate_17401,0
30447,Candidate_38110,0
30448,Candidate_41929,0
30449,Candidate_30882,0
30450,Candidate_19732,0
30451,Candidate_4307,1
30452,Candidate_54613,1
30453,Candidate_27796,0
30454,Candidate_7272,1
30455,Candidate_33096,0
30456,Candidate_45682,0
30457,Candidate_31802,0
30458,Candidate_36513,0
30459,Candidate_37414,0
30460,Candidate_35746,0
30461,Candidate_15247,0
30462,Candidate_52000,1
30463,Candidate_30471,0
30464,Candidate_16743,0
30465,Candidate_28836,0
30466,Candidate_10318,1
30467,Candidate_41600,0
30468,Candidate_51851,1
30469,Candidate_3449,1
30470,Candidate_794,1
30471,Candidate_40784,0
30472,Candidate_21515,0
30473,Candidate_24612,0
30474,Candidate_45387,0
30475,Candidate_9304,1
30476,Candidate_7134,1
30477,Candidate_43251,0
30478,Candidate_24753,0
30479,Candidate_54351,1
30480,Candidate_36968,0
30481,Candidate_34271,0
30482,Candidate_52216,1
30483,Candidate_47116,0
30484,Candidate_4790,1
30485,Candidate_41747,0
30486,Candidate_21122,0
30487,Candidate_15986,0
30488,Candidate_44421,0
30489,Candidate_24246,0
30490,Candidate_6141,1
30491,Candidate_13399,0
30492,Candidate_14903,0
30493,Candidate_44815,0
30494,Candidate_20474,0
30495,Candidate_31060,0
30496,Candidate_48149,0
30497,Candidate_27266,0
30498,Candidate_36373,0
30499,Candidate_25933,0
30500,Candidate_50840,1
30501,Candidate_43043,0
30502,Candidate_44952,0
30503,Candidate_1190,1
30504,Candidate_11468,1
30505,Candidate_5895,1
30506,Candidate_2656,1
30507,Candidate_46266,0
30508,Candidate_6854,1
30509,Candidate_54596,1
30510,Candidate_9431,1
30511,Candidate_32338,0
30512,Candidate_46546,0
30513,Candidate_27829,0
30514,Candidate_41689,0
30515,Candidate_42059,0
30516,Candidate_8781,1
30517,Candidate_50198,1
30518,Candidate_45263,0
30519,Candidate_41232,0
30520,Candidate_8274,1
30521,Candidate_40107,0
30522,Candidate_43423,0
30523,Candidate_15127,0
30524,Candidate_7825,1
30525,Candidate_25379,0
30526,Candidate_52528,1
30527,Candidate_23879,0
30528,Candidate_14698,0
30529,Candidate_43958,0
30530,Candidate_27947,0
30531,Candidate_4166,1
30532,Candidate_18676,0
30533,Candidate_20205,0
30534,Candidate_24843,0
30535,Candidate_22047,0
30536,Candidate_41386,0
30537,Candidate_24652,0
30538,Candidate_4964,1
30539,Candidate_4001,1
30540,Candidate_40367,0
30541,Candidate_30464,0
30542,Candidate_50120,1
30543,Candidate_14677,0
30544,Candidate_6249,1
30545,Candidate_20745,0
30546,Candidate_10440,1
30547,Candidate_37943,0
30548,Candidate_28263,0
30549,Candidate_28591,0
30550,Candidate_31434,0
30551,Candidate_5335,1
30552,Candidate_36346,0
30553,Candidate_17938,0
30554,Candidate_30664,0
30555,Candidate_7369,1
30556,Candidate_22959,0
30557,Candidate_11246,1
30558,Candidate_46845,0
30559,Candidate_38540,0
30560,Candidate_53939,1
30561,Candidate_54048,1
30562,Candidate_27019,0
30563,Candidate_24565,0
30564,Candidate_10365,1
30565,Candidate_12544,0
30566,Candidate_13958,0
30567,Candidate_43915,0
30568,Candidate_27965,0
30569,Candidate_30182,0
30570,Candidate_36863,0
30571,Candidate_20579,0
30572,Candidate_9156,1
30573,Candidate_53525,1
30574,Candidate_31064,0
30575,Candidate_46007,0
30576,Candidate_49120,0
30577,Candidate_8936,1
30578,Candidate_53861,1
30579,Candidate_10770,1
30580,Candidate_31336,0
30581,Candidate_37716,0
30582,Candidate_33954,0
30583,Candidate_16777,0
30584,Candidate_5858,1
30585,Candidate_4634,1
30586,Candidate_3760,1
30587,Candidate_47155,0
30588,Candidate_32164,0
30589,Candidate_40560,0
30590,Candidate_23060,0
30591,Candidate_1801,1
30592,Candidate_26028,0
30593,Candidate_42955,0
30594,Candidate_52323,1
30595,Candidate_16658,0
30596,Candidate_42176,0
30597,Candidate_36879,0
30598,Candidate_49185,0
30599,Candidate_17174,0
30600,Candidate_42662,0
30601,Candidate_3121,1
30602,Candidate_46199,0
30603,Candidate_49410,0
30604,Candidate_28552,0
30605,Candidate_42500,0
30606,Candidate_9869,1
30607,Candidate_49149,0
30608,Candidate_41668,0
30609,Candidate_39977,0
30610,Candidate_11310,1
30611,Candidate_7561,1
30612,Candidate_41353,0
30613,Candidate_45276,0
30614,Candidate_43933,0
30615,Candidate_409,1
30616,Candidate_15715,0
30617,Candidate_14370,0
30618,Candidate_40076,0
30619,Candidate_4446,1
30620,Candidate_27552,0
30621,Candidate_6639,1
30622,Candidate_8854,1
30623,Candidate_34875,0
30624,Candidate_19306,0
30625,Candidate_7572,1
30626,Candidate_14509,0
30627,Candidate_28414,0
30628,Candidate_44152,0
30629,Candidate_4243,1
30630,Candidate_10688,1
30631,Candidate_5622,1
30632,Candidate_25071,0
30633,Candidate_18328,0
30634,Candidate_37773,0
30635,Candidate_26195,0
30636,Candidate_15091,0
30637,Candidate_3266,1
30638,Candidate_43066,0
30639,Candidate_25977,0
30640,Candidate_6334,1
30641,Candidate_20680,0
30642,Candidate_2785,1
30643,Candidate_6075,1
30644,Candidate_48306,0
30645,Candidate_15549,0
30646,Candidate_12159,0
30647,Candidate_2538,1
30648,Candidate_30750,0
30649,Candidate_38576,0
30650,Candidate_24967,0
30651,Candidate_33907,0
30652,Candidate_54169,1
30653,Candidate_34325,0
30654,Candidate_5645,1
30655,Candidate_15653,0
30656,Candidate_43479,0
30657,Candidate_10456,1
30658,Candidate_45491,0
30659,Candidate_11054,1
30660,Candidate_51196,1
30661,Candidate_13165,0
30662,Candidate_4537,1
30663,Candidate_26381,0
30664,Candidate_44939,0
30665,Candidate_4955,1
30666,Candidate_45151,0
30667,Candidate_9073,1
30668,Candidate_21671,0
30669,Candidate_29097,0
30670,Candidate_12975,0
30671,Candidate_44559,0
30672,Candidate_18032,0
30673,Candidate_8842,1
30674,Candidate_40991,0
30675,Candidate_49359,0
30676,Candidate_25454,0
30677,Candidate_25478,0
30678,Candidate_31905,0
30679,Candidate_24871,0
30680,Candidate_54197,1
30681,Candidate_11436,1
30682,Candidate_14203,0
30683,Candidate_39988,0
30684,Candidate_46625,0
30685,Candidate_35474,0
30686,Candidate_45164,0
30687,Candidate_47107,0
30688,Candidate_34289,0
30689,Candidate_6397,1
30690,Candidate_40287,0
30691,Candidate_4691,1
30692,Candidate_43278,0
30693,Candidate_42150,0
30694,Candidate_24179,0
30695,Candidate_790,1
30696,Candidate_42850,0
30697,Candidate_44787,0
30698,Candidate_22598,0
30699,Candidate_10285,1
30700,Candidate_8390,1
30701,Candidate_25680,0
30702,Candidate_29575,0
30703,Candidate_54039,1
30704,Candidate_16508,0
30705,Candidate_45103,0
30706,Candidate_779,1
30707,Candidate_51853,1
30708,Candidate_20214,0
30709,Candidate_41496,0
30710,Candidate_52601,1
30711,Candidate_53863,1
30712,Candidate_40844,0
30713,Candidate_6740,1
30714,Candidate_26178,0
30715,Candidate_42195,0
30716,Candidate_5353,1
30717,Candidate_19680,0
30718,Candidate_42944,0
30719,Candidate_8132,1
30720,Candidate_47307,0
30721,Candidate_5292,1
30722,Candidate_32715,0
30723,Candidate_41255,0
30724,Candidate_17455,0
30725,Candidate_13218,0
30726,Candidate_5203,1
30727,Candidate_37133,0
30728,Candidate_17370,0
30729,Candidate_36735,0
30730,Candidate_8203,1
30731,Candidate_10671,1
30732,Candidate_6432,1
30733,Candidate_16347,0
30734,Candidate_44680,0
30735,Candidate_34980,0
30736,Candidate_51013,1
30737,Candidate_11770,1
30738,Candidate_26049,0
30739,Candidate_18570,0
30740,Candidate_5281,1
30741,Candidate_947,1
30742,Candidate_5535,1
30743,Candidate_47314,0
30744,Candidate_26440,0
30745,Candidate_16579,0
30746,Candidate_41659,0
30747,Candidate_50640,1
30748,Candidate_12559,0
30749,Candidate_42290,0
30750,Candidate_7042,1
30751,Candidate_21422,0
30752,Candidate_14267,0
30753,Candidate_12619,0
30754,Candidate_1808,1
30755,Candidate_38893,0
30756,Candidate_3319,1
30757,Candidate_31160,0
30758,Candidate_10975,1
30759,Candidate_33659,0
30760,Candidate_5695,1
30761,Candidate_11350,1
30762,Candidate_1964,1
30763,Candidate_34458,0
30764,Candidate_3748,1
30765,Candidate_44651,0
30766,Candidate_1208,1
30767,Candidate_33597,0
30768,Candidate_52978,1
30769,Candidate_14253,0
30770,Candidate_21541,0
30771,Candidate_21405,0
30772,Candidate_1181,1
30773,Candidate_44160,0
30774,Candidate_23679,0
30775,Candidate_16573,0
30776,Candidate_17048,0
30777,Candidate_37110,0
30778,Candidate_8623,1
30779,Candidate_634,1
30780,Candidate_46147,0
30781,Candidate_52639,1
30782,Candidate_27945,0
30783,Candidate_42024,0
30784,Candidate_13702,0
30785,Candidate_8988,1
30786,Candidate_1598,1
30787,Candidate_49484,0
30788,Candidate_29413,0
30789,Candidate_24794,0
30790,Candidate_41729,0
30791,Candidate_1725,1
30792,Candidate_26083,0
30793,Candidate_3135,1
30794,Candidate_30899,0
30795,Candidate_23432,0
30796,Candidate_39355,0
30797,Candidate_5728,1
30798,Candidate_22644,0
30799,Candidate_26424,0
30800,Candidate_18697,0
30801,Candidate_31568,0
30802,Candidate_551,1
30803,Candidate_23426,0
30804,Candidate_38115,0
30805,Candidate_18653,0
30806,Candidate_13467,0
30807,Candidate_50606,1
30808,Candidate_53940,1
30809,Candidate_53533,1
30810,Candidate_49592,0
30811,Candidate_24750,0
30812,Candidate_28850,0
30813,Candidate_43922,0
30814,Candidate_3306,1
30815,Candidate_48885,0
30816,Candidate_10804,1
30817,Candidate_13058,0
30818,Candidate_16939,0
30819,Candidate_26826,0
30820,Candidate_28993,0
30821,Candidate_44372,0
30822,Candidate_11076,1
30823,Candidate_9888,1
30824,Candidate_48228,0
30825,Candidate_23589,0
30826,Candidate_18340,0
30827,Candidate_40487,0
30828,Candidate_31902,0
30829,Candidate_33424,0
30830,Candidate_49748,0
30831,Candidate_10230,1
30832,Candidate_10315,1
30833,Candidate_32834,0
30834,Candidate_49633,0
30835,Candidate_54237,1
30836,Candidate_45004,0
30837,Candidate_18638,0
30838,Candidate_28026,0
30839,Candidate_560,1
30840,Candidate_45532,0
30841,Candidate_39643,0
30842,Candidate_47336,0
30843,Candidate_34231,0
30844,Candidate_21398,0
30845,Candidate_10312,1
30846,Candidate_17682,0
30847,Candidate_32674,0
30848,Candidate_38168,0
30849,Candidate_3034,1
30850,Candidate_34393,0
30851,Candidate_25906,0
30852,Candidate_52173,1
30853,Candidate_2821,1
30854,Candidate_33667,0
30855,Candidate_19252,0
30856,Candidate_39417,0
30857,Candidate_33100,0
30858,Candidate_46430,0
30859,Candidate_12271,0
30860,Candidate_21953,0
30861,Candidate_49730,0
30862,Candidate_8468,1
30863,Candidate_49632,0
30864,Candidate_51696,1
30865,Candidate_27777,0
30866,Candidate_41494,0
30867,Candidate_54421,1
30868,Candidate_11452,1
30869,Candidate_12510,0
30870,Candidate_34005,0
30871,Candidate_8027,1
30872,Candidate_34412,0
30873,Candidate_10176,1
30874,Candidate_46656,0
30875,Candidate_35645,0
30876,Candidate_44858,0
30877,Candidate_12586,0
30878,Candidate_25525,0
30879,Candidate_42579,0
30880,Candidate_9335,1
30881,Candidate_10823,1
30882,Candidate_33295,0
30883,Candidate_34303,0
30884,Candidate_54915,1
30885,Candidate_48601,0
30886,Candidate_22558,0
30887,Candidate_12719,0
30888,Candidate_52186,1
30889,Candidate_46724,0
30890,Candidate_49928,0
30891,Candidate_6565,1
30892,Candidate_525,1
30893,Candidate_29073,0
30894,Candidate_1763,1
30895,Candidate_31799,0
30896,Candidate_35443,0
30897,Candidate_27787,0
30898,Candidate_17738,0
30899,Candidate_20964,0
30900,Candidate_6361,1
30901,Candidate_53620,1
30902,Candidate_3189,1
30903,Candidate_49881,0
30904,Candidate_47519,0
30905,Candidate_38233,0
30906,Candidate_13018,0
30907,Candidate_41705,0
30908,Candidate_46604,0
30909,Candidate_48154,0
30910,Candidate_43965,0
30911,Candidate_26503,0
30912,Candidate_4183,1
30913,Candidate_28238,0
30914,Candidate_22856,0
30915,Candidate_45043,0
30916,Candidate_23,1
30917,Candidate_1345,1
30918,Candidate_17175,0
30919,Candidate_44395,0
30920,Candidate_21462,0
30921,Candidate_34902,0
30922,Candidate_18194,0
30923,Candidate_21734,0
30924,Candidate_44341,0
30925,Candidate_20188,0
30926,Candidate_22592,0
30927,Candidate_4972,1
30928,Candidate_40792,0
30929,Candidate_4655,1
30930,Candidate_51253,1
30931,Candidate_50799,1
30932,Candidate_28922,0
30933,Candidate_6178,1
30934,Candidate_470,1
30935,Candidate_15615,0
30936,Candidate_17478,0
30937,Candidate_25877,0
30938,Candidate_5603,1
30939,Candidate_15500,0
30940,Candidate_19534,0
30941,Candidate_48708,0
30942,Candidate_23279,0
30943,Candidate_5929,1
30944,Candidate_3492,1
30945,Candidate_12960,0
30946,Candidate_21216,0
30947,Candidate_43096,0
30948,Candidate_51457,1
30949,Candidate_5987,1
30950,Candidate_23717,0
30951,Candidate_16244,0
30952,Candidate_9257,1
30953,Candidate_222,1
30954,Candidate_51259,1
30955,Candidate_6921,1
30956,Candidate_27078,0
30957,Candidate_38251,0
30958,Candidate_54789,1
30959,Candidate_33161,0
30960,Candidate_30619,0
30961,Candidate_13857,0
30962,Candidate_37079,0
30963,Candidate_13727,0
30964,Candidate_25384,0
30965,Candidate_1484,1
30966,Candidate_657,1
30967,Candidate_6280,1
30968,Candidate_36855,0
30969,Candidate_29384,0
30970,Candidate_38818,0
30971,Candidate_51158,1
30972,Candidate_16774,0
30973,Candidate_37124,0
30974,Candidate_23494,0
30975,Candidate_24807,0
30976,Candidate_25530,0
30977,Candidate_27362,0
30978,Candidate_23249,0
30979,Candidate_49318,0
30980,Candidate_37396,0
30981,Candidate_30507,0
30982,Candidate_40546,0
30983,Candidate_10610,1
30984,Candidate_35358,0
30985,Candidate_29607,0
30986,Candidate_47632,0
30987,Candidate_18287,0
30988,Candidate_1581,1
30989,Candidate_54472,1
30990,Candidate_22577,0
30991,Candidate_38913,0
30992,Candidate_26868,0
30993,Candidate_31393,0
30994,Candidate_24012,0
30995,Candidate_27497,0
30996,Candidate_8162,1
30997,Candidate_6912,1
30998,Candidate_48074,0
30999,Candidate_47115,0
31000,Candidate_6463,1
31001,Candidate_7914,1
31002,Candidate_22893,0
31003,Candidate_25611,0
31004,Candidate_1975,1
31005,Candidate_22624,0
31006,Candidate_8195,1
31007,Candidate_20194,0
31008,Candidate_47939,0
31009,Candidate_13655,0
31010,Candidate_25163,0
31011,Candidate_6054,1
31012,Candidate_39185,0
31013,Candidate_38550,0
31014,Candidate_3031,1
31015,Candidate_19744,0
31016,Candidate_38702,0
31017,Candidate_5628,1
31018,Candidate_41235,0
31019,Candidate_35417,0
31020,Candidate_25754,0
31021,Candidate_27167,0
31022,Candidate_37585,0
31023,Candidate_41331,0
31024,Candidate_19376,0
31025,Candidate_18117,0
31026,Candidate_40413,0
31027,Candidate_31626,0
31028,Candidate_20477,0
31029,Candidate_3240,1
31030,Candidate_47882,0
31031,Candidate_20859,0
31032,Candidate_36221,0
31033,Candidate_9573,1
31034,Candidate_16865,0
31035,Candidate_41490,0
31036,Candidate_18044,0
31037,Candidate_38648,0
31038,Candidate_54394,1
31039,Candidate_38311,0
31040,Candidate_49307,0
31041,Candidate_21129,0
31042,Candidate_39190,0
31043,Candidate_33852,0
31044,Candidate_28726,0
31045,Candidate_54348,1
31046,Candidate_18821,0
31047,Candidate_37616,0
31048,Candidate_4289,1
31049,Candidate_5423,1
31050,Candidate_36784,0
31051,Candidate_38471,0
31052,Candidate_34052,0
31053,Candidate_33989,0
31054,Candidate_1931,1
31055,Candidate_37865,0
31056,Candidate_37319,0
31057,Candidate_54213,1
31058,Candidate_16337,0
31059,Candidate_6835,1
31060,Candidate_19600,0
31061,Candidate_29414,0
31062,Candidate_44297,0
31063,Candidate_3359,1
31064,Candidate_45254,0
31065,Candidate_3993,1
31066,Candidate_28502,0
31067,Candidate_19130,0
31068,Candidate_25636,0
31069,Candidate_28100,0
31070,Candidate_52392,1
31071,Candidate_48809,0
31072,Candidate_19714,0
31073,Candidate_40059,0
31074,Candidate_29619,0
31075,Candidate_26208,0
31076,Candidate_18051,0
31077,Candidate_18851,0
31078,Candidate_7052,1
31079,Candidate_26290,0
31080,Candidate_50874,1
31081,Candidate_48404,0
31082,Candidate_3798,1
31083,Candidate_12181,0
31084,Candidate_22774,0
31085,Candidate_889,1
31086,Candidate_50204,1
31087,Candidate_9795,1
31088,Candidate_13596,0
31089,Candidate_44455,0
31090,Candidate_18981,0
31091,Candidate_4019,1
31092,Candidate_36460,0
31093,Candidate_32172,0
31094,Candidate_28789,0
31095,Candidate_14573,0
31096,Candidate_31066,0
31097,Candidate_44131,0
31098,Candidate_20367,0
31099,Candidate_1899,1
31100,Candidate_34169,0
31101,Candidate_32748,0
31102,Candidate_113,1
31103,Candidate_50670,1
31104,Candidate_33224,0
31105,Candidate_11890,1
31106,Candidate_9954,1
31107,Candidate_29053,0
31108,Candidate_8715,1
31109,Candidate_49692,0
31110,Candidate_36427,0
31111,Candidate_25768,0
31112,Candidate_18550,0
31113,Candidate_11880,1
31114,Candidate_16817,0
31115,Candidate_12419,0
31116,Candidate_27515,0
31117,Candidate_17084,0
31118,Candidate_41537,0
31119,Candidate_14004,0
31120,Candidate_6637,1
31121,Candidate_48542,0
31122,Candidate_36304,0
31123,Candidate_32556,0
31124,Candidate_2325,1
31125,Candidate_36384,0
31126,Candidate_35145,0
31127,Candidate_559,1
31128,Candidate_43486,0
31129,Candidate_30935,0
31130,Candidate_46686,0
31131,Candidate_691,1
31132,Candidate_23403,0
31133,Candidate_18611,0
31134,Candidate_26552,0
31135,Candidate_41898,0
31136,Candidate_30630,0
31137,Candidate_25189,0
31138,Candidate_28852,0
31139,Candidate_7139,1
31140,Candidate_42091,0
31141,Candidate_6974,1
31142,Candidate_15129,0
31143,Candidate_51133,1
31144,Candidate_19832,0
31145,Candidate_16783,0
31146,Candidate_28609,0
31147,Candidate_31882,0
31148,Candidate_54701,1
31149,Candidate_41043,0
31150,Candidate_5659,1
31151,Candidate_14009,0
31152,Candidate_20720,0
31153,Candidate_23263,0
31154,Candidate_32826,0
31155,Candidate_36471,0
31156,Candidate_9345,1
31157,Candidate_47956,0
31158,Candidate_49428,0
31159,Candidate_11773,1
31160,Candidate_7166,1
31161,Candidate_10102,1
31162,Candidate_7396,1
31163,Candidate_46337,0
31164,Candidate_14638,0
31165,Candidate_10854,1
31166,Candidate_7972,1
31167,Candidate_44172,0
31168,Candidate_8056,1
31169,Candidate_28398,0
31170,Candidate_18775,0
31171,Candidate_26337,0
31172,Candidate_10173,1
31173,Candidate_24644,0
31174,Candidate_9364,1
31175,Candidate_14566,0
31176,Candidate_43271,0
31177,Candidate_30769,0
31178,Candidate_24838,0
31179,Candidate_625,1
31180,Candidate_7556,1
31181,Candidate_50080,1
31182,Candidate_30322,0
31183,Candidate_19129,0
31184,Candidate_15466,0
31185,Candidate_37108,0
31186,Candidate_45169,0
31187,Candidate_14016,0
31188,Candidate_4734,1
31189,Candidate_2919,1
31190,Candidate_327,1
31191,Candidate_22505,0
31192,Candidate_23369,0
31193,Candidate_26713,0
31194,Candidate_24857,0
31195,Candidate_15423,0
31196,Candidate_53536,1
31197,Candidate_5567,1
31198,Candidate_37047,0
31199,Candidate_34369,0
31200,Candidate_43322,0
31201,Candidate_16052,0
31202,Candidate_20854,0
31203,Candidate_11313,1
31204,Candidate_48371,0
31205,Candidate_25467,0
31206,Candidate_25312,0
31207,Candidate_40320,0
31208,Candidate_36946,0
31209,Candidate_9878,1
31210,Candidate_40986,0
31211,Candidate_41861,0
31212,Candidate_26620,0
31213,Candidate_38291,0
31214,Candidate_53183,1
31215,Candidate_31894,0
31216,Candidate_9140,1
31217,Candidate_47031,0
31218,Candidate_48774,0
31219,Candidate_53048,1
31220,Candidate_36580,0
31221,Candidate_50331,1
31222,Candidate_38112,0
31223,Candidate_17104,0
31224,Candidate_30509,0
31225,Candidate_37698,0
31226,Candidate_4261,1
31227,Candidate_38264,0
31228,Candidate_39661,0
31229,Candidate_42531,0
31230,Candidate_50566,1
31231,Candidate_28903,0
31232,Candidate_23081,0
31233,Candidate_28389,0
31234,Candidate_49883,0
31235,Candidate_43318,0
31236,Candidate_38853,0
31237,Candidate_26100,0
31238,Candidate_39683,0
31239,Candidate_13269,0
31240,Candidate_27241,0
31241,Candidate_9205,1
31242,Candidate_12462,0
31243,Candidate_25138,0
31244,Candidate_25986,0
31245,Candidate_7924,1
31246,Candidate_14775,0
31247,Candidate_22656,0
31248,Candidate_42470,0
31249,Candidate_12953,0
31250,Candidate_22458,0
31251,Candidate_32204,0
31252,Candidate_50303,1
31253,Candidate_13164,0
31254,Candidate_49031,0
31255,Candidate_3357,1
31256,Candidate_53601,1
31257,Candidate_49005,0
31258,Candidate_12100,0
31259,Candidate_37215,0
31260,Candidate_51610,1
31261,Candidate_31248,0
31262,Candidate_47557,0
31263,Candidate_49627,0
31264,Candidate_54058,1
31265,Candidate_35002,0
31266,Candidate_22929,0
31267,Candidate_7853,1
31268,Candidate_29765,0
31269,Candidate_40907,0
31270,Candidate_32875,0
31271,Candidate_20693,0
31272,Candidate_18688,0
31273,Candidate_5576,1
31274,Candidate_26508,0
31275,Candidate_32077,0
31276,Candidate_5840,1
31277,Candidate_48129,0
31278,Candidate_48386,0
31279,Candidate_638,1
31280,Candidate_1879,1
31281,Candidate_35338,0
31282,Candidate_24184,0
31283,Candidate_15973,0
31284,Candidate_7575,1
31285,Candidate_4776,1
31286,Candidate_25634,0
31287,Candidate_44517,0
31288,Candidate_24885,0
31289,Candidate_50523,1
31290,Candidate_26364,0
31291,Candidate_19025,0
31292,Candidate_27201,0
31293,Candidate_55082,1
31294,Candidate_19341,0
31295,Candidate_17276,0
31296,Candidate_41260,0
31297,Candidate_47157,0
31298,Candidate_10200,1
31299,Candidate_34205,0
31300,Candidate_28659,0
31301,Candidate_35097,0
31302,Candidate_48131,0
31303,Candidate_19926,0
31304,Candidate_25725,0
31305,Candidate_43421,0
31306,Candidate_7430,1
31307,Candidate_25781,0
31308,Candidate_11081,1
31309,Candidate_47800,0
31310,Candidate_24391,0
31311,Candidate_20676,0
31312,Candidate_40905,0
31313,Candidate_20661,0
31314,Candidate_33665,0
31315,Candidate_4572,1
31316,Candidate_3751,1
31317,Candidate_20114,0
31318,Candidate_50786,1
31319,Candidate_21658,0
31320,Candidate_43301,0
31321,Candidate_18694,0
31322,Candidate_27207,0
31323,Candidate_35847,0
31324,Candidate_21633,0
31325,Candidate_37327,0
31326,Candidate_41038,0
31327,Candidate_11713,1
31328,Candidate_20516,0
31329,Candidate_14586,0
31330,Candidate_47102,0
31331,Candidate_16912,0
31332,Candidate_15347,0
31333,Candidate_9271,1
31334,Candidate_7104,1
31335,Candidate_51911,1
31336,Candidate_10053,1
31337,Candidate_41622,0
31338,Candidate_15820,0
31339,Candidate_23713,0
31340,Candidate_20461,0
31341,Candidate_38531,0
31342,Candidate_17172,0
31343,Candidate_20575,0
31344,Candidate_48908,0
31345,Candidate_27034,0
31346,Candidate_36101,0
31347,Candidate_27532,0
31348,Candidate_186,1
31349,Candidate_11916,1
31350,Candidate_33555,0
31351,Candidate_15230,0
31352,Candidate_34362,0
31353,Candidate_6426,1
31354,Candidate_23906,0
31355,Candidate_9971,1
31356,Candidate_44876,0
31357,Candidate_34094,0
31358,Candidate_33120,0
31359,Candidate_40785,0
31360,Candidate_14776,0
31361,Candidate_11513,1
31362,Candidate_43361,0
31363,Candidate_38077,0
31364,Candidate_3970,1
31365,Candidate_40931,0
31366,Candidate_43275,0
31367,Candidate_40779,0
31368,Candidate_29798,0
31369,Candidate_50740,1
31370,Candidate_41089,0
31371,Candidate_53251,1
31372,Candidate_29749,0
31373,Candidate_37687,0
31374,Candidate_19048,0
31375,Candidate_7634,1
31376,Candidate_12267,0
31377,Candidate_13444,0
31378,Candidate_22901,0
31379,Candidate_22843,0
31380,Candidate_42331,0
31381,Candidate_2560,1
31382,Candidate_54869,1
31383,Candidate_39775,0
31384,Candidate_36352,0
31385,Candidate_49672,0
31386,Candidate_26618,0
31387,Candidate_18515,0
31388,Candidate_14844,0
31389,Candidate_47541,0
31390,Candidate_11360,1
31391,Candidate_10374,1
31392,Candidate_5709,1
31393,Candidate_47376,0
31394,Candidate_23004,0
31395,Candidate_43292,0
31396,Candidate_32906,0
31397,Candidate_47339,0
31398,Candidate_39311,0
31399,Candidate_42126,0
31400,Candidate_6453,1
31401,Candidate_20621,0
31402,Candidate_34955,0
31403,Candidate_37634,0
31404,Candidate_3882,1
31405,Candidate_1929,1
